School Name,District Name,Reading/Writing Score,Math Scores,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate,TSI_Both_Mskd,Above_TSI_Both_Rate,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),RW Scores
Cushing School,Cushing ISD,470,477,<50,<50,71.1,<25,6.3,<25,15.6,Texas,31.7876437,-94.8313257,,N/A,Nacogdoches County,N/A,48347,,950200,48347950200,2022,950200,Nacogdoches County,Texas,348,33,171,144,0,3564,150,221,1159,640,361,690,343,9.5,49.1,41.4,0,4.2,6.2,32.5,18,10.1,19.4,9.6,2172,67380,98001,5256,155,2.9,5101,97.1,4450,84.7,229,4.4,31,0.6,82,1.6,38,0.7,130,2.5,141,2.7,470
Garrison HS,Garrison ISD,511,504,<75,<25,16.1,<25,11.1,<25,44.4,Texas,31.8279955,-94.4894139,459 U.S. 59,75946,Nacogdoches County,Garrison,48347,"459 U.S. 59, Garrison, Texas, 75946",950100,48347950100,2022,950100,Nacogdoches County,Texas,164,54,30,80,0,2154,22,214,789,617,117,274,121,32.9,18.3,48.8,0,1,9.9,36.6,28.6,5.4,12.7,5.6,1243,62725,69191,2831,129,4.6,2702,95.4,2382,84.1,282,10,3,0.1,0,0,0,0,0,0,35,1.2,511
Nacogdoches HS,Nacogdoches ISD,498,490,346,165,47.7,24,14.5,51,30.9,Texas,31.6434346,-94.6219546,4310 Appleby Sand Road,75965,Nacogdoches County,Nacogdoches,48347,"4310 Appleby Sand Road, Nacogdoches, Texas, 75965",950502,48347950502,2022,950502,Nacogdoches County,Texas,844,13,139,500,192,2500,10,14,372,583,107,882,532,1.5,16.5,59.2,22.7,0.4,0.6,14.9,23.3,4.3,35.3,21.3,1933,61938,84041,3808,363,9.5,3445,90.5,3148,82.7,52,1.4,0,0,51,1.3,0,0,0,0,194,5.1,498
Woden HS,Woden ISD,508,490,<75,<25,42.3,<25,18.2,<25,27.3,Texas,31.5047324,-94.5273267,5263 Farm to Market Road 226,75961,Nacogdoches County,Nacogdoches,48347,"5263 Farm to Market Road 226, Nacogdoches, Texas, 75961",951100,48347951100,2022,951100,Nacogdoches County,Texas,264,120,83,57,4,3497,200,407,1161,717,308,503,201,45.5,31.4,21.6,1.5,5.7,11.6,33.2,20.5,8.8,14.4,5.7,1916,57000,70123,4938,454,9.2,4484,90.8,4037,81.8,324,6.6,25,0.5,26,0.5,0,0,0,0,72,1.5,508
Central Heights HS,Central Heights ISD,541,511,<75,<75,98.6,<25,23.6,<50,44.4,Texas,31.7011419,-94.6707791,Central Heights,75965,Nacogdoches County,N/A,48347,"Central Heights, N/A, Texas, 75965",950402,48347950402,2022,950402,Nacogdoches County,Texas,60,10,34,12,4,2326,180,123,537,567,132,467,320,16.7,56.7,20,6.7,7.7,5.3,23.1,24.4,5.7,20.1,13.8,1329,71815,123794,3554,1015,28.6,2539,71.4,2253,63.4,177,5,0,0,0,0,0,0,0,0,109,3.1,541
Douglass School,Douglass ISD,583,542,33,25,75.8,10,40,15,60,Texas,31.6654799,-94.882601,20712 Farm to Market 225,75943,Nacogdoches County,Douglass,48347,"20712 Farm to Market 225, Douglass, Texas, 75943",950200,48347950200,2022,950200,Nacogdoches County,Texas,348,33,171,144,0,3564,150,221,1159,640,361,690,343,9.5,49.1,41.4,0,4.2,6.2,32.5,18,10.1,19.4,9.6,2172,67380,98001,5256,155,2.9,5101,97.1,4450,84.7,229,4.4,31,0.6,82,1.6,38,0.7,130,2.5,141,2.7,583
Blooming Grove HS,Blooming Grove ISD,444,424,<75,<75,100,<25,1.6,<25,4.8,Texas,32.1377929,-96.6210611,,N/A,Navarro County,N/A,48349,,970301,48349970301,2022,970301,Navarro County,Texas,276,57,179,40,0,2505,133,207,588,674,326,430,147,20.7,64.9,14.5,0,5.3,8.3,23.5,26.9,13,17.2,5.9,1369,64948,93350,3762,1531,40.7,2231,59.3,2082,55.3,94,2.5,0,0,0,0,0,0,0,0,55,1.5,444
Corsicana HS,Corsicana ISD,454,451,<425,<275,64.4,<25,3.7,<50,17,Texas,32.0851133,-96.5158087,3701 Texas 22,75110,Navarro County,Corsicana,48349,"3701 Texas 22, Corsicana, Texas, 75110",970302,48349970302,2022,970302,Navarro County,Texas,1107,133,569,391,14,3057,451,419,725,562,358,267,275,12,51.4,35.3,1.3,14.8,13.7,23.7,18.4,11.7,8.7,9,1727,50960,66686,5477,2205,40.3,3272,59.7,2370,43.3,349,6.4,9,0.2,40,0.7,144,2.6,0,0,360,6.6,454
Dawson HS,Dawson ISD,492,523,<50,<25,25,<25,11.1,<25,22.2,Texas,31.86612,-96.6210611,,N/A,Navarro County,N/A,48349,,971000,48349971000,2022,971000,Navarro County,Texas,375,126,108,116,25,2267,76,233,810,610,165,288,85,33.6,28.8,30.9,6.7,3.4,10.3,35.7,26.9,7.3,12.7,3.7,1263,46901,73622,3501,583,16.7,2918,83.3,2476,70.7,300,8.6,6,0.2,9,0.3,5,0.1,0,0,122,3.5,492
Frost HS,Frost ISD,508,482,<50,<25,45.7,<25,6.3,<25,12.5,Texas,32.0597321,-96.8136642,,N/A,Navarro County,N/A,48349,,970400,48349970400,2022,970400,Navarro County,Texas,303,58,103,142,0,3318,125,373,1005,913,392,343,167,19.1,34,46.9,0,3.8,11.2,30.3,27.5,11.8,10.3,5,1646,74214,93494,4807,417,8.7,4390,91.3,3960,82.4,58,1.2,1,0,0,0,0,0,19,0.4,352,7.3,508
Kerens School,Kerens ISD,444,433,<50,<50,100,<25,2.1,<25,6.3,Texas,32.1231021,-96.2256934,200 Bobcat Lane,75144,Navarro County,Kerens,48349,"200 Bobcat Lane, Kerens, Texas, 75144",970600,48349970600,2022,970600,Navarro County,Texas,247,17,144,64,22,2754,173,170,859,603,331,412,206,6.9,58.3,25.9,8.9,6.3,6.2,31.2,21.9,12,15,7.5,1338,60000,75917,4009,434,10.8,3575,89.2,2547,63.5,852,21.3,11,0.3,0,0,0,0,11,0.3,154,3.8,444
Mildred HS,Mildred ISD,502,501,<75,<50,57.9,<25,12.1,<25,27.3,Texas,32.0358852,-96.3779185,5475 U.S. 287,75109,Navarro County,Corsicana,48349,"5475 U.S. 287, Corsicana, Texas, 75109",970701,48349970701,2022,970701,Navarro County,Texas,219,57,124,36,2,4848,359,433,1440,1468,359,623,166,26,56.6,16.4,0.9,7.4,8.9,29.7,30.3,7.4,12.9,3.4,2618,42917,70503,6232,988,15.9,5244,84.1,3916,62.8,1271,20.4,9,0.1,4,0.1,0,0,0,0,44,0.7,502
Rice HS,Rice ISD,479,467,<75,<50,35.7,<25,4,<25,24,Texas,32.2302428,-96.4913234,1400 McKinney Street,75155,Navarro County,Rice,48349,"1400 McKinney Street, Rice, Texas, 75155",970100,48349970100,2022,970100,Navarro County,Texas,396,11,144,188,53,2496,265,357,925,446,143,266,94,2.8,36.4,47.5,13.4,10.6,14.3,37.1,17.9,5.7,10.7,3.8,1283,65893,75536,4103,1924,46.9,2179,53.1,1831,44.6,263,6.4,0,0,0,0,0,0,0,0,85,2.1,479
Burkeville School,Burkeville ISD,403,408,<25,<25,56.3,<25,,<25,,Texas,31.0722555,-93.7029002,,N/A,Newton County,N/A,48351,,950100,48351950100,2022,950100,Newton County,Texas,142,41,73,28,0,1366,65,241,541,403,55,39,22,28.9,51.4,19.7,0,4.8,17.6,39.6,29.5,4,2.9,1.6,739,50347,64488,1790,27,1.5,1763,98.5,1332,74.4,382,21.3,0,0,0,0,0,0,28,1.6,21,1.2,403
Newton HS,Newton ISD,515,490,<75,<25,6.2,<25,25,<25,25,Texas,30.8242142,-93.7429401,2812 U.S. 190,75966,Newton County,Newton,48351,"2812 U.S. 190, Newton, Texas, 75966",950202,48351950202,2022,950202,Newton County,Texas,192,48,86,58,0,1880,142,149,933,557,59,21,19,25,44.8,30.2,0,7.6,7.9,49.6,29.6,3.1,1.1,1,1013,29326,52915,2740,348,12.7,2392,87.3,1849,67.5,512,18.7,4,0.1,0,0,0,0,0,0,27,1,515
Deweyville HS,Deweyville ISD,553,510,<50,<25,18.8,<25,33.3,<25,33.3,Texas,30.3575621,-93.8044831,,N/A,Newton County,N/A,48351,,950400,48351950400,2022,950400,Newton County,Texas,136,56,49,12,19,1657,39,254,741,247,160,147,69,41.2,36,8.8,14,2.4,15.3,44.7,14.9,9.7,8.9,4.2,885,49141,71185,2175,28,1.3,2147,98.7,2106,96.8,0,0,9,0.4,0,0,20,0.9,0,0,12,0.6,553
Roscoe Collegiate HS,Roscoe Collegiate ISD,497,482,<50,<50,100,<25,9.7,<25,22.6,Texas,32.4769727,-100.5521142,,N/A,Nolan County,N/A,48353,,950500,48353950500,2022,950500,Nolan County,Texas,242,35,105,49,53,1745,101,95,622,385,175,252,115,14.5,43.4,20.2,21.9,5.8,5.4,35.6,22.1,10,14.4,6.6,1021,51493,74387,2624,937,35.7,1687,64.3,1646,62.7,16,0.6,1,0,0,0,0,0,0,0,24,0.9,497
Sweetwater HS,Sweetwater ISD,,,<175,<25,0.7,<25,100,<25,100,Texas,32.4800369,-100.4051256,1205 Ragland Street,79556,Nolan County,Sweetwater,48353,"1205 Ragland Street, Sweetwater, Texas, 79556",950200,48353950200,2022,950200,Nolan County,Texas,324,87,53,121,63,2428,41,116,862,662,301,258,188,26.9,16.4,37.3,19.4,1.7,4.8,35.5,27.3,12.4,10.6,7.7,1423,53403,80123,3931,1412,35.9,2519,64.1,2474,62.9,18,0.5,19,0.5,0,0,0,0,0,0,8,0.2,0
Blackwell School,Blackwell CISD,635,625,<25,<25,14.3,<25,100,<25,100,Texas,32.0912869,-100.3240454,100 Hornet Drive,79506,Nolan County,Blackwell,48353,"100 Hornet Drive, Blackwell, Texas, 79506",950500,48353950500,2022,950500,Nolan County,Texas,242,35,105,49,53,1745,101,95,622,385,175,252,115,14.5,43.4,20.2,21.9,5.8,5.4,35.6,22.1,10,14.4,6.6,1021,51493,74387,2624,937,35.7,1687,64.3,1646,62.7,16,0.6,1,0,0,0,0,0,0,0,24,0.9,635
Highland School,Highland ISD,625,575,<25,<25,12.5,<25,50,<25,100,Texas,32.336441,-100.5074539,6625 Farm to Market Road 608,79545,Nolan County,Roscoe,48353,"6625 Farm to Market Road 608, Roscoe, Texas, 79545",950500,48353950500,2022,950500,Nolan County,Texas,242,35,105,49,53,1745,101,95,622,385,175,252,115,14.5,43.4,20.2,21.9,5.8,5.4,35.6,22.1,10,14.4,6.6,1021,51493,74387,2624,937,35.7,1687,64.3,1646,62.7,16,0.6,1,0,0,0,0,0,0,0,24,0.9,625
Bishop HS,Bishop CISD,523,489,<150,<50,24,<25,14.3,<25,40,Texas,27.5806991,-97.7889042,100 Badger Lane,78343,Nueces County,Bishop,48355,"100 Badger Lane, Bishop, Texas, 78343",6100,48355006100,2022,6100,Nueces County,Texas,199,45,95,44,15,2568,315,304,823,549,150,344,83,22.6,47.7,22.1,7.5,12.3,11.8,32,21.4,5.8,13.4,3.2,1316,54808,67255,3471,2326,67,1145,33,766,22.1,300,8.6,0,0,0,0,0,0,0,0,79,2.3,523
Calallen HS,Calallen ISD,479,470,251,223,88.8,24,10.8,52,23.3,Texas,27.8576317,-97.635614,4001 Wildcat Drive,78410,Nueces County,Corpus Christi,48355,"4001 Wildcat Drive, Corpus Christi, Texas, 78410",5801,48355005801,2022,5801,Nueces County,Texas,626,31,221,291,83,4808,63,117,1433,1319,543,1003,330,5,35.3,46.5,13.3,1.3,2.4,29.8,27.4,11.3,20.9,6.9,2595,120450,140921,7855,3502,44.6,4353,55.4,4258,54.2,39,0.5,15,0.2,19,0.2,0,0,0,0,22,0.3,479
Carroll HS,Corpus Christi ISD,453,429,272,190,69.9,5,2.6,25,13.2,Texas,27.7069609,-97.4248721,3202 Saratoga Boulevard,78415,Nueces County,Corpus Christi,48355,"3202 Saratoga Boulevard, Corpus Christi, Texas, 78415",2304,48355002304,2022,2304,Nueces County,Texas,700,146,328,147,79,3261,183,170,1275,980,309,197,147,20.9,46.9,21,11.3,5.6,5.2,39.1,30.1,9.5,6,4.5,1944,65278,72627,5776,4726,81.8,1050,18.2,813,14.1,188,3.3,11,0.2,29,0.5,0,0,0,0,9,0.2,453
King HS,Corpus Christi ISD,534,508,314,79,25.2,20,25.3,28,35.4,Texas,27.7199446,-97.3707312,5225 Gollihar Road,78412,Nueces County,Corpus Christi,48355,"5225 Gollihar Road, Corpus Christi, Texas, 78412",2602,48355002602,2022,2602,Nueces County,Texas,185,39,51,89,6,1287,96,64,320,457,139,154,57,21.1,27.6,48.1,3.2,7.5,5,24.9,35.5,10.8,12,4.4,684,68200,70507,1990,1324,66.5,666,33.5,462,23.2,62,3.1,0,0,74,3.7,0,0,10,0.5,58,2.9,534
Roy Miller HS and Metro School,Corpus Christi ISD,483,462,<250,<50,20.8,<25,4.3,<25,21.3,Texas,27.770815,-97.4031849,1707 Ayers Street,78404,Nueces County,Corpus Christi,48355,"1707 Ayers Street, Corpus Christi, Texas, 78404",1300,48355001300,2022,1300,Nueces County,Texas,548,30,282,236,0,2051,338,529,655,295,105,47,82,5.5,51.5,43.1,0,16.5,25.8,31.9,14.4,5.1,2.3,4,1170,39000,47684,3342,3151,94.3,191,5.7,137,4.1,54,1.6,0,0,0,0,0,0,0,0,0,0,483
Moody HS,Corpus Christi ISD,472,456,<350,<150,41.2,<25,5.8,<25,15.2,Texas,27.744187,-97.434064,1818 Trojan Drive,78416,Nueces County,Corpus Christi,48355,"1818 Trojan Drive, Corpus Christi, Texas, 78416",1801,48355001801,2022,1801,Nueces County,Texas,483,101,164,218,0,3500,519,461,1260,606,230,312,112,20.9,34,45.1,0,14.8,13.2,36,17.3,6.6,8.9,3.2,1837,42878,53961,5077,4242,83.6,835,16.4,198,3.9,594,11.7,0,0,43,0.8,0,0,0,0,0,0,472
Ray HS,Corpus Christi ISD,575,557,360,116,32.2,45,38.8,66,56.9,Texas,27.7521063,-97.3945019,1002 Texan Trail,78411,Nueces County,Corpus Christi,48355,"1002 Texan Trail, Corpus Christi, Texas, 78411",2101,48355002101,2022,2101,Nueces County,Texas,370,17,91,201,61,2208,167,97,656,706,149,228,205,4.6,24.6,54.3,16.5,7.6,4.4,29.7,32,6.7,10.3,9.3,1401,58613,73690,3048,2028,66.5,1020,33.5,726,23.8,158,5.2,0,0,23,0.8,0,0,0,0,113,3.7,575
Collegiate HS,Corpus Christi ISD,506,493,<100,<100,87.8,<25,10.5,<25,25.6,Texas,27.7645506,-97.4065045,101 Baldwin Boulevard,78403,Nueces County,Corpus Christi,48355,"101 Baldwin Boulevard, Corpus Christi, Texas, 78403",2001,48355002001,2022,2001,Nueces County,Texas,321,73,138,110,0,2707,288,442,889,736,239,81,32,22.7,43,34.3,0,10.6,16.3,32.8,27.2,8.8,3,1.2,1418,43765,54112,4406,3962,89.9,444,10.1,352,8,0,0,0,0,7,0.2,0,0,0,0,85,1.9,506
Coles HS and Educational Center,Corpus Christi ISD,385,387,<275,<25,4.1,<25,,<25,,Texas,27.7384351,-97.4056928,,N/A,Nueces County,N/A,48355,,2200,48355002200,2022,2200,Nueces County,Texas,560,242,135,183,0,3378,476,521,1115,526,178,366,196,43.2,24.1,32.7,0,14.1,15.4,33,15.6,5.3,10.8,5.8,2028,52500,52936,5459,4401,80.6,1058,19.4,1019,18.7,25,0.5,0,0,2,0,0,0,0,0,12,0.2,385
Harold T Branch Academy,Corpus Christi ISD,495,472,<75,<75,98.4,<25,11.3,<25,24.2,Texas,27.7762945,-97.435023,3902 Morgan Avenue,78405,Nueces County,Corpus Christi,48355,"3902 Morgan Avenue, Corpus Christi, Texas, 78405",1601,48355001601,2022,1601,Nueces County,Texas,467,132,199,136,0,3194,481,817,1076,584,156,50,30,28.3,42.6,29.1,0,15.1,25.6,33.7,18.3,4.9,1.6,0.9,1604,37869,50775,4634,4401,95,233,5,65,1.4,168,3.6,0,0,0,0,0,0,0,0,0,0,495
Veterans Memorial HS,Corpus Christi ISD,546,525,529,289,54.6,71,24.6,134,46.4,Texas,27.6663234,-97.3751145,3750 Cimarron Boulevard,78414,Nueces County,Corpus Christi,48355,"3750 Cimarron Boulevard, Corpus Christi, Texas, 78414",5414,48355005414,2022,5414,Nueces County,Texas,544,12,151,217,164,2802,47,43,419,613,548,678,454,2.2,27.8,39.9,30.1,1.7,1.5,15,21.9,19.6,24.2,16.2,1577,129966,135637,4903,2899,59.1,2004,40.9,1481,30.2,116,2.4,30,0.6,342,7,0,0,0,0,35,0.7,546
London HS,London ISD,572,565,85,59,69.4,25,42.4,40,67.8,Texas,27.6889008,-97.480251,1306 Farm to Market 43,78415,Nueces County,Corpus Christi,48355,"1306 Farm to Market 43, Corpus Christi, Texas, 78415",5406,48355005406,2022,5406,Nueces County,Texas,326,45,111,109,61,2954,71,119,819,453,236,651,605,13.8,34,33.4,18.7,2.4,4,27.7,15.3,8,22,20.5,1452,130625,188734,4585,2248,49,2337,51,1821,39.7,62,1.4,17,0.4,321,7,0,0,19,0.4,97,2.1,572
Port Aransas HS,Port Aransas ISD,560,553,48,31,64.6,12,38.7,19,61.3,Texas,27.8324833,-97.0608517,100 South Station Street,78373,Nueces County,Port Aransas,48355,"100 South Station Street, Port Aransas, Texas, 78373",5104,48355005104,2022,5104,Nueces County,Texas,13,7,0,0,6,797,0,47,269,124,104,139,114,53.8,0,0,46.2,0,5.9,33.8,15.6,13,17.4,14.3,469,60586,80741,870,24,2.8,846,97.2,846,97.2,0,0,0,0,0,0,0,0,0,0,0,0,560
Robstown ECHS,Robstown ISD,,,<150,<25,0.7,<25,100,<25,100,Texas,27.8008662,-97.6768461,609 Texas 44,78380,Nueces County,Robstown,48355,"609 Texas 44, Robstown, Texas, 78380",5603,48355005603,2022,5603,Nueces County,Texas,404,0,198,206,0,2334,422,276,712,645,46,211,22,0,49,51,0,18.1,11.8,30.5,27.6,2,9,0.9,1400,-666666666,59406,3279,3186,97.2,93,2.8,92,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0
Tuloso-Midway HS,Tuloso-Midway ISD,527,493,<225,<100,43.7,<25,11.7,<50,34,Texas,27.7891135,-97.5463885,,N/A,Nueces County,N/A,48355,,3500,48355003500,2022,3500,Nueces County,Texas,194,22,148,11,13,1263,160,117,280,374,181,104,47,11.3,76.3,5.7,6.7,12.7,9.3,22.2,29.6,14.3,8.2,3.7,671,65046,64827,2067,1598,77.3,469,22.7,414,20,0,0,4,0.2,0,0,0,0,0,0,51,2.5,527
Banquete HS,Banquete ISD,441,442,<75,<75,95.9,<25,,<25,4.3,Texas,27.8080216,-97.7914721,5519 Texas 44,78339,Nueces County,Banquete,48355,"5519 Texas 44, Banquete, Texas, 78339",5900,48355005900,2022,5900,Nueces County,Texas,256,85,33,134,4,2121,506,155,669,362,220,136,73,33.2,12.9,52.3,1.6,23.9,7.3,31.5,17.1,10.4,6.4,3.4,1073,39451,58469,3030,2440,80.5,590,19.5,540,17.8,0,0,0,0,39,1.3,0,0,0,0,11,0.4,441
Flour Bluff HS,Flour Bluff ISD,543,531,367,183,49.9,53,29,88,48.1,Texas,27.6448634,-97.2966864,2505 Waldron Road,78418,Nueces County,Corpus Christi,48355,"2505 Waldron Road, Corpus Christi, Texas, 78418",3101,48355003101,2022,3101,Nueces County,Texas,473,17,142,284,30,3121,111,169,892,841,417,444,247,3.6,30,60,6.3,3.6,5.4,28.6,26.9,13.4,14.2,7.9,1776,81857,85412,4662,1271,27.3,3391,72.7,3093,66.3,59,1.3,31,0.7,0,0,0,0,0,0,208,4.5,543
West Oso HS,West Oso ISD,452,447,<150,<100,65.7,<25,2.2,<25,8.9,Texas,27.7696474,-97.4594163,754 Flato Road,78405,Nueces County,Corpus Christi,48355,"754 Flato Road, Corpus Christi, Texas, 78405",800,48355000800,2022,800,Nueces County,Texas,486,163,226,97,0,3024,511,642,1013,461,218,121,58,33.5,46.5,20,0,16.9,21.2,33.5,15.2,7.2,4,1.9,1330,39952,50324,4678,3677,78.6,1001,21.4,693,14.8,285,6.1,17,0.4,6,0.1,0,0,0,0,0,0,452
Perryton HS,Perryton ISD,,,<175,<25,0.7,<25,100,<25,100,Texas,36.3882194,-100.8159944,1200 South Jefferson Street,79070,Ochiltree County,Perryton,48357,"1200 South Jefferson Street, Perryton, Texas, 79070",950400,48357950400,2022,950400,Ochiltree County,Texas,390,34,110,223,23,3019,360,288,994,693,129,263,292,8.7,28.2,57.2,5.9,11.9,9.5,32.9,23,4.3,8.7,9.7,1915,59634,67527,4749,2423,51,2326,49,2130,44.9,0,0,0,0,45,0.9,0,0,9,0.2,142,3,0
Boys Ranch HS,Boys Ranch ISD,524,482,<50,<25,46.4,<25,7.7,<25,46.2,Texas,35.5345614,-102.2533613,,79010,Oldham County,Boys Ranch,48359,,950100,48359950100,2022,950100,Oldham County,Texas,146,57,47,37,5,1302,122,93,351,285,140,224,87,39,32.2,25.3,3.4,9.4,7.1,27,21.9,10.8,17.2,6.7,631,71103,89702,2171,568,26.2,1603,73.8,1429,65.8,147,6.8,0,0,18,0.8,0,0,0,0,9,0.4,524
Vega HS,Vega ISD,561,559,<50,<25,41.2,<25,35.7,<25,71.4,Texas,35.2498103,-102.4184418,200 Longhorn Street,79092,Oldham County,Vega,48359,"200 Longhorn Street, Vega, Texas, 79092",950100,48359950100,2022,950100,Oldham County,Texas,146,57,47,37,5,1302,122,93,351,285,140,224,87,39,32.2,25.3,3.4,9.4,7.1,27,21.9,10.8,17.2,6.7,631,71103,89702,2171,568,26.2,1603,73.8,1429,65.8,147,6.8,0,0,18,0.8,0,0,0,0,9,0.4,561
Adrian School,Adrian ISD,515,425,<25,<25,57.1,<25,,<25,25,Texas,35.2754137,-102.665211,301 East Matador Drive,79001,Oldham County,Adrian,48359,"301 East Matador Drive, Adrian, Texas, 79001",950100,48359950100,2022,950100,Oldham County,Texas,146,57,47,37,5,1302,122,93,351,285,140,224,87,39,32.2,25.3,3.4,9.4,7.1,27,21.9,10.8,17.2,6.7,631,71103,89702,2171,568,26.2,1603,73.8,1429,65.8,147,6.8,0,0,18,0.8,0,0,0,0,9,0.4,515
Bridge City HS,Bridge City ISD,501,476,<200,<150,70.5,<25,9.7,<50,24.6,Texas,30.0336498,-93.8451731,,N/A,Orange County,N/A,48361,,22302,48361022302,2022,22302,Orange County,Texas,110,0,46,57,7,2205,46,18,561,752,195,501,132,0,41.8,51.8,6.4,2.1,0.8,25.4,34.1,8.8,22.7,6,1225,123517,130620,3844,274,7.1,3570,92.9,3443,89.6,0,0,0,0,55,1.4,0,0,63,1.6,9,0.2,501
Orangefield HS,Orangefield ISD,501,495,<150,<100,71.2,<25,12.1,<50,29.3,Texas,30.0898427,-93.8960811,,N/A,Orange County,N/A,48361,,22200,48361022200,2022,22200,Orange County,Texas,276,29,108,117,22,2559,46,21,712,871,439,334,136,10.5,39.1,42.4,8,1.8,0.8,27.8,34,17.2,13.1,5.3,1366,117011,125575,4234,293,6.9,3941,93.1,3864,91.3,0,0,0,0,0,0,0,0,0,0,77,1.8,501
West Orange-Stark HS,West Orange-Cove CISD,458,434,<150,<100,64.8,<25,2.2,<25,5.4,Texas,30.077138,-93.7665014,1400 Newton Street,77630,Orange County,West Orange,48361,"1400 Newton Street, West Orange, Texas, 77630",20500,48361020500,2022,20500,Orange County,Texas,407,85,290,22,10,1943,63,262,476,501,240,278,123,20.9,71.3,5.4,2.5,3.2,13.5,24.5,25.8,12.4,14.3,6.3,1251,62240,80952,3250,236,7.3,3014,92.7,2273,69.9,502,15.4,16,0.5,24,0.7,0,0,0,0,199,6.1,458
Vidor HS,Vidor ISD,509,506,264,131,49.6,12,9.2,42,32.1,Texas,30.1218955,-94.0050661,500 Orange Street,77662,Orange County,Vidor,48361,"500 Orange Street, Vidor, Texas, 77662",21902,48361021902,2022,21902,Orange County,Texas,448,0,193,225,30,2531,11,319,1008,536,153,410,94,0,43.1,50.2,6.7,0.4,12.6,39.8,21.2,6,16.2,3.7,1641,56307,58148,3846,208,5.4,3638,94.6,3580,93.1,9,0.2,0,0,0,0,0,0,0,0,49,1.3,509
Lit Cypr-Mrceville HS,Little Cypress-Mauriceville CISD,510,497,243,145,59.7,16,11,40,27.6,Texas,30.2181609,-93.8451731,,N/A,Orange County,N/A,48361,,21200,48361021200,2022,21200,Orange County,Texas,642,31,362,208,41,3257,23,213,1372,756,272,526,95,4.8,56.4,32.4,6.4,0.7,6.5,42.1,23.2,8.4,16.1,2.9,1756,75682,99551,5019,480,9.6,4539,90.4,4324,86.2,102,2,19,0.4,0,0,0,0,0,0,94,1.9,510
Gordon School,Gordon ISD,581,523,<25,<25,50,<25,42.9,<25,42.9,Texas,32.5517454,-98.3709929,112 West Rusk Street,76453,Palo Pinto County,Gordon,48363,"112 West Rusk Street, Gordon, Texas, 76453",200,48363000200,2022,200,Palo Pinto County,Texas,76,20,25,24,7,1777,113,96,604,376,139,313,136,26.3,32.9,31.6,9.2,6.4,5.4,34,21.2,7.8,17.6,7.7,1044,67308,93134,2371,302,12.7,2069,87.3,1992,84,0,0,0,0,0,0,0,0,2,0.1,75,3.2,581
Mineral Wells HS,Mineral Wells ISD,494,484,<175,<75,42.3,<25,6.1,<25,27.3,Texas,32.8017959,-98.1182861,906 Southwest 5th Avenue,76067,Palo Pinto County,Mineral Wells,48363,"906 Southwest 5th Avenue, Mineral Wells, Texas, 76067",900,48363000900,2022,900,Palo Pinto County,Texas,473,130,276,39,28,1428,178,195,652,259,98,29,17,27.5,58.4,8.2,5.9,12.5,13.7,45.7,18.1,6.9,2,1.2,766,51000,61431,2508,941,37.5,1567,62.5,1435,57.2,94,3.7,0,0,7,0.3,0,0,0,0,31,1.2,494
Santo HS,Santo ISD,522,508,<50,<25,48,<25,8.3,<25,50,Texas,32.5872815,-98.1775638,,N/A,Palo Pinto County,N/A,48363,,300,48363000300,2022,300,Palo Pinto County,Texas,397,92,147,52,106,2899,92,212,814,603,102,663,413,23.2,37,13.1,26.7,3.2,7.3,28.1,20.8,3.5,22.9,14.2,1546,96333,124614,3887,488,12.6,3399,87.4,3280,84.4,23,0.6,19,0.5,0,0,0,0,25,0.6,52,1.3,522
